,pageviews
2007-12-10,0.0
2007-12-17,0.0
2007-12-24,0.0
2007-12-31,0.0
2008-01-07,0.0
2008-01-14,0.0
2008-01-21,0.0
2008-01-28,0.0
2008-02-04,0.0
2008-02-11,0.0
2008-02-18,0.0
2008-02-25,0.0
2008-03-03,0.0
2008-03-10,0.0
2008-03-17,0.0
2008-03-24,0.0
2008-03-31,0.0
2008-04-07,0.0
2008-04-14,0.0
2008-04-21,0.0
2008-04-28,0.0
2008-05-05,0.0
2008-05-12,0.0
2008-05-19,0.0
2008-05-26,0.0
2008-06-02,0.0
2008-06-09,0.0
2008-06-16,0.0
2008-06-23,0.0
2008-06-30,0.0
2008-07-07,0.0
2008-07-14,0.0
2008-07-21,
2008-07-28,
2008-08-04,0.0
2008-08-11,0.0
2008-08-18,0.0
2008-08-25,0.0
2008-09-01,0.0
2008-09-08,0.0
2008-09-15,0.0
2008-09-22,0.0
2008-09-29,0.0
2008-10-06,0.0
2008-10-13,0.0
2008-10-20,0.0
2008-10-27,0.0
2008-11-03,0.0
2008-11-10,0.0
2008-11-17,0.0
2008-11-24,0.0
2008-12-01,0.0
2008-12-08,0.0
2008-12-15,0.0
2008-12-22,31.0
2008-12-29,20.0
2009-01-05,22.0
2009-01-12,51.0
2009-01-19,42.0
2009-01-26,41.0
2009-02-02,70.0
2009-02-09,63.0
2009-02-16,79.0
2009-02-23,65.0
2009-03-02,67.0
2009-03-09,63.0
2009-03-16,56.0
2009-03-23,68.0
2009-03-30,45.0
2009-04-06,45.0
2009-04-13,45.0
2009-04-20,37.0
2009-04-27,30.0
2009-05-04,36.0
2009-05-11,45.0
2009-05-18,52.0
2009-05-25,47.0
2009-06-01,40.0
2009-06-08,44.0
2009-06-15,53.0
2009-06-22,35.0
2009-06-29,45.0
2009-07-06,47.0
2009-07-13,41.0
2009-07-20,44.0
2009-07-27,43.0
2009-08-03,58.0
2009-08-10,147.0
2009-08-17,173.0
2009-08-24,159.0
2009-08-31,179.0
2009-09-07,185.0
2009-09-14,266.0
2009-09-21,289.0
2009-09-28,153.0
2009-10-05,314.0
2009-10-12,378.0
2009-10-19,158.0
2009-10-26,377.0
2009-11-02,284.0
2009-11-09,347.0
2009-11-16,238.0
2009-11-23,210.0
