,pageviews
2007-12-10,0.0
2007-12-17,0.0
2007-12-24,0.0
2007-12-31,0.0
2008-01-07,0.0
2008-01-14,0.0
2008-01-21,0.0
2008-01-28,0.0
2008-02-04,0.0
2008-02-11,0.0
2008-02-18,0.0
2008-02-25,0.0
2008-03-03,0.0
2008-03-10,0.0
2008-03-17,0.0
2008-03-24,0.0
2008-03-31,0.0
2008-04-07,0.0
2008-04-14,0.0
2008-04-21,0.0
2008-04-28,0.0
2008-05-05,0.0
2008-05-12,0.0
2008-05-19,0.0
2008-05-26,0.0
2008-06-02,0.0
2008-06-09,0.0
2008-06-16,0.0
2008-06-23,0.0
2008-06-30,0.0
2008-07-07,0.0
2008-07-14,0.0
2008-07-21,
2008-07-28,
2008-08-04,0.0
2008-08-11,0.0
2008-08-18,0.0
2008-08-25,0.0
2008-09-01,0.0
2008-09-08,0.0
2008-09-15,0.0
2008-09-22,0.0
2008-09-29,0.0
2008-10-06,0.0
2008-10-13,0.0
2008-10-20,0.0
2008-10-27,0.0
2008-11-03,0.0
2008-11-10,0.0
2008-11-17,0.0
2008-11-24,0.0
2008-12-01,0.0
2008-12-08,0.0
2008-12-15,0.0
2008-12-22,0.0
2008-12-29,0.0
2009-01-05,0.0
2009-01-12,0.0
2009-01-19,0.0
2009-01-26,0.0
2009-02-02,0.0
2009-02-09,0.0
2009-02-16,0.0
2009-02-23,2.0
2009-03-02,37.0
2009-03-09,26.0
2009-03-16,28.0
2009-03-23,58.0
2009-03-30,30.0
2009-04-06,32.0
2009-04-13,34.0
2009-04-20,31.0
2009-04-27,35.0
2009-05-04,19.0
2009-05-11,23.0
2009-05-18,16.0
2009-05-25,20.0
2009-06-01,25.0
2009-06-08,41.0
2009-06-15,39.0
2009-06-22,30.0
2009-06-29,35.0
2009-07-06,20.0
2009-07-13,35.0
2009-07-20,29.0
2009-07-27,26.0
2009-08-03,25.0
2009-08-10,59.0
2009-08-17,88.0
2009-08-24,94.0
2009-08-31,145.0
2009-09-07,116.0
2009-09-14,192.0
2009-09-21,157.0
2009-09-28,53.0
2009-10-05,266.0
2009-10-12,209.0
2009-10-19,113.0
2009-10-26,224.0
2009-11-02,243.0
2009-11-09,199.0
2009-11-16,291.0
2009-11-23,265.0
